YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W08,42,0,1,0,,IE,4964440,IE,Age25_49,MOD,1749671
2021-W08,49,0,0,0,,IE,4964440,IE,Age50_59,MOD,606007
2021-W08,783,0,1528,0,,IE,4964440,IE,Age50_59,COM,606007
2021-W08,7757,0,1,0,,IE,4964440,IE,Age50_59,AZ,606007
2021-W08,882,0,1452,0,,IE,4964440,IE,Age60_69,COM,480682
2021-W08,210,0,0,0,,IE,4964440,IE,Age60_69,MOD,480682
2021-W08,3466,0,0,0,,IE,4964440,IE,Age60_69,AZ,480682
2021-W08,1993,0,926,0,,IE,4964440,IE,Age70_79,COM,322167
2021-W08,1763,0,0,0,,IE,4964440,IE,Age70_79,MOD,322167
2021-W08,52,0,0,0,,IE,4964440,IE,Age70_79,AZ,322167
2021-W08,1808,0,0,0,,IE,4964440,IE,Age80+,MOD,170706
2021-W08,34057,0,634,0,,IE,4964440,IE,Age80+,COM,170706
2021-W08,285,0,0,0,,IE,4964440,IE,Age80+,AZ,170706
2021-W08,23,0,0,0,,IE,4964440,IE,AgeUNK,AZ,
2021-W08,84,0,0,0,,IE,4964440,IE,AgeUNK,MOD,
2021-W08,466,0,9,0,,IE,4964440,IE,AgeUNK,COM,
2021-W08,32872,0,2,0,,IE,4964440,IE,HCW,AZ,
2021-W08,1,0,0,0,,IE,4964440,IE,HCW,MOD,
2021-W08,2787,0,5965,0,,IE,4964440,IE,HCW,COM,
2021-W08,1623,0,2413,0,,IE,4964440,IE,LTCF,COM,
2021-W08,0,0,0,0,,IE,4964440,IE,LTCF,MOD,
2021-W08,96,0,0,0,,IE,4964440,IE,LTCF,AZ,
2021-W09,6454,0,0,0,0,IE,4964440,IE,ALL,MOD,3762805
2021-W09,0,0,0,0,,IE,4964440,IE,ALL,UNK,3762805
2021-W09,27346,0,26,0,36000,IE,4964440,IE,ALL,AZ,3762805
2021-W09,41518,0,7535,0,57330,IE,4964440,IE,ALL,COM,3762805
2021-W09,0,0,0,0,,IE,4964440,IE,Age18_24,UNK,433572
